Symbol,Name,Currency,Stock Exchange Long,Stock Exchange Short,Timezone Name
HYXE,ISHARES TR/IBOXX $ HIGH YIELD EX OI,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
HYZD,WISDOMTREE TR/INT RATE HEDGED HIG,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
HZN,Horizon Global Corp,USD,New York Stock Exchange,NYSE,America/New_York
HZNP,Horizon Pharma PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
HZO,MarineMax Inc,USD,New York Stock Exchange,NYSE,America/New_York
I,Intelsat SA,USD,New York Stock Exchange,NYSE,America/New_York
IAC,IAC/InterActiveCorp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IAG,Iamgold Corp,USD,New York Stock Exchange,NYSE,America/New_York
IART,Integra Lifesciences Holdings Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBA,"Industrias Bachoco, S.A.B. de C.V.",USD,New York Stock Exchange,NYSE,America/New_York
IBB,iShares NASDAQ Biotechnology Index,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBCP,Independent Bank Corporation(MI),USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBKC,IBERIABANK Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBKCO,IBERIABANK Corp/DEPOSITARY SH S C,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBKCP,IBRBK 400 DS REP 1 SRS B FLT PRP PRF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBM,IBM Common Stock,USD,New York Stock Exchange,NYSE,America/New_York
IBN,ICICI Bank Ltd,USD,New York Stock Exchange,NYSE,America/New_York
IBOC,International Bancshares Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBP,Installed Building Products Inc,USD,New York Stock Exchange,NYSE,America/New_York
IBTX,Independent Bank Group Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IBUY,AMPLIFY ETF TR/AMPLIFY ONLINE RETA,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICAD,iCAD Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICBK,County Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICCC,ImmuCell Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICCH,ICC Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICD,Independence Contract Drilling Inc,USD,New York Stock Exchange,NYSE,America/New_York
ICE,Intercontinental Exchange Inc,USD,New York Stock Exchange,NYSE,America/New_York
ICFI,ICF International Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICHR,Ichor Holdings Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICL,Israel Chemicals Ltd,USD,New York Stock Exchange,NYSE,America/New_York
ICLK,Iclick Interactive Asia Group Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICLN,ISHARES TR/GLB CLEAN ENERGY ET,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICLR,ICON PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICON,Iconix Brand Group Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICPT,Intercept Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ICUI,"ICU Medical, Incorporated",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDA,IDACORP Inc,USD,New York Stock Exchange,NYSE,America/New_York
IDCC,InterDigital Wireless Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDEX,Ideanomics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDRA,Idera Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDSA,"Industrial Services of America, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDSY,"I.D. Systems, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDT,IDT Corporation,USD,New York Stock Exchange,NYSE,America/New_York
IDTI,Integrated Device Technology Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDXG,Interpace Diagnostics Group Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IDXX,"IDEXX Laboratories, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IEA,Infrastructure & Energy Alternatives Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IEF,iShares Barclays 7-10 Year Trasry Bnd Fd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IEI,ISHARES TR/3-7 YR TREAS BD ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IEP,Icahn Enterprises LP Common Stock,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IESC,IES Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IEUS,ISHARES TR/DEVELOPED SMALL CAP,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IEX,IDEX Corporation,USD,New York Stock Exchange,NYSE,America/New_York
IFEU,ISHARES TR/EUROPE DEVELOPED RL,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IFF,International Flavors & Fragrances Inc,USD,New York Stock Exchange,NYSE,America/New_York
IFGL,ISHARES TR/INTL DEVELOPED RL E,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IFMK,iFresh Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IFRX,Inflarx NV,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IFV,1ST TR EXCHANGE/DORSEY WRIGHT INTL,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IGF,iShares S&P Global Infrastructure Index,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IGIB,iShares Lehman Intermdte Credit Bnd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IGLD,Internet Gold Golden Lines Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IGOV,ISHARES TR/INTL T BD ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IGT,International Game Technology PLC,USD,New York Stock Exchange,NYSE,America/New_York
IHC,Independence Holding Company,USD,New York Stock Exchange,NYSE,America/New_York
IHG,InterContinental Hotels Group PLC,USD,New York Stock Exchange,NYSE,America/New_York
III,"Information Services Group, Inc. Common Stock",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IIIN,Insteel Industries Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IIIV,i3 Verticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IIJI,Internet Initiative Japan Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IIN,IntriCon Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IIPR,Innovative Industrial Properties Inc,USD,New York Stock Exchange,NYSE,America/New_York
IIVI,"II-VI, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IJT,iShares S&P SmallCap 600 Growth,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IKNX,IKONICS Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ILMN,"Illumina, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ILPT,Industrial Logistics Properties Trust,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMAX,Imax Corp,USD,New York Stock Exchange,NYSE,America/New_York
IMDZ,Immune Design Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMGN,"ImmunoGen, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMI,Intermolecular Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMKTA,"Ingles Markets, Incorporated",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMMP,IMMUTEP LTD/S ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMMR,Immersion Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMMU,"Immunomedics, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMOS,ChipMOS Technologies Inc - ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMRN,IMMURON LTD/S ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMTE,INTEGRATED MEDIA TECHNOLOGY ORD,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMV,Imv Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMXI,International Money Express Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INAP,Internap Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INBK,First Internet Bancorp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INBKL,FIRST INTERNET BANCORP 6 SUB NTS,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INCY,Incyte Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INDB,Independent Bank Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INDY,ISHARES TR/INDIA 50 ETF,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INFI,Infinity Pharmaceuticals Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INFN,Infinera Corp.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INFO,IHS Markit Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INFR,LEGG MASON ETF/GLB INFRASTRUCTURE,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INFY,Infosys Ltd ADR,USD,New York Stock Exchange,NYSE,America/New_York
ING,ING Groep NV ADR,USD,New York Stock Exchange,NYSE,America/New_York
INGN,Inogen Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INGR,Ingredion Inc,USD,New York Stock Exchange,NYSE,America/New_York
INN,Summit Hotel Properties Inc,USD,New York Stock Exchange,NYSE,America/New_York
INN-D,Summit Hotel Properties Inc Preferred Shares Series D,USD,New York Stock Exchange,NYSE,America/New_York
INN-E,Summit Hotel Properties Inc Preferred Shares Series E,USD,New York Stock Exchange,NYSE,America/New_York
INNT,Innovate Biopharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INO,Inovio Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INOD,Innodata Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INOV,Inovalon Holdings Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INPX,Inpixon,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INSE,Inspired Entertainment Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INSG,Inseego Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INSM,Insmed Incorporated,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INSP,Inspire Medical Systems Inc,USD,New York Stock Exchange,NYSE,America/New_York
INST,Instructure Inc,USD,New York Stock Exchange,NYSE,America/New_York
INSW,International Seaways Inc,USD,New York Stock Exchange,NYSE,America/New_York
INSY,Insys Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INT,World Fuel Services Corp,USD,New York Stock Exchange,NYSE,America/New_York
INTC,Intel Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INTG,InterGroup Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INTL,INTL Fcstone Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INTU,Intuit Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INVA,Innoviva Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INVE,Identiv Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INVH,Invitation Homes Inc,USD,New York Stock Exchange,NYSE,America/New_York
INWK,"InnerWorkings, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
INXN,InterXion Holding NV,USD,New York Stock Exchange,NYSE,America/New_York
IO,Ion Geophysical Corp,USD,New York Stock Exchange,NYSE,America/New_York
IONS,Ionis Pharmaceuticals Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IOSP,Innospec Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IOTS,Adesto Technologies Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IOVA,Iovance Biotherapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IP,International Paper Co,USD,New York Stock Exchange,NYSE,America/New_York
IPAR,"Inter Parfums, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPCI,IntelliPharmaCeutics Intl Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPDN,Professional Diversity Network Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPG,Interpublic Group of Companies Inc,USD,New York Stock Exchange,NYSE,America/New_York
IPGP,IPG Photonics Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPHI,Inphi Corporation,USD,New York Stock Exchange,NYSE,America/New_York
IPHS,"Innophos Holdings, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPI,"Intrepid Potash, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
IPIC,iPic Entertainment Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPKW,INVESCO EXCHANG/INTL BUYBACK ACHIEV,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPLDP,Interstate Power and Light Co,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPOA,Social Capital Hedosophia Holdings Corp Class A,USD,New York Stock Exchange,NYSE,America/New_York
IPWR,Ideal Power Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IQ,IQIYI Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IQV,Iqvia Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York
IR,Ingersoll-Rand PLC,USD,New York Stock Exchange,NYSE,America/New_York
IRBT,iRobot Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRCP,IRSA Propiedades Comerciales SA,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRDM,Iridium Communications Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRDMB,IRIDIUM COMMUNI/6.75% PFD SH S B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRET,INVESTORS REAL ESTATE TRUST REIT Common Stock,USD,New York Stock Exchange,NYSE,America/New_York
IRET-C,INVESTORS REAL ESTATE SRS C PRF,USD,New York Stock Exchange,NYSE,America/New_York
IRIX,IRIDEX Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRM,Iron Mountain Inc,USD,New York Stock Exchange,NYSE,America/New_York
IRMD,Iradimed Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IROQ,IF Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRS,Irsa Inversiones y Rprsntcins SA,USD,New York Stock Exchange,NYSE,America/New_York
IRT,Independence Realty Trust Inc,USD,New York Stock Exchange,NYSE,America/New_York
IRTC,Irhythm Technologies Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IRWD,"Ironwood Pharmaceuticals, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISBC,Investors Bancorp Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISCA,International Speedway Corp Class A,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISF,ING Groep NV 6.375% PERPCAP,USD,New York Stock Exchange,NYSE,America/New_York
ISG,ING GROEP N V/6.125% PFD SH,USD,New York Stock Exchange,NYSE,America/New_York
ISHG,ISHARES TR/1-3 YR INTL TREAS B,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISIG,"Insignia Systems, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISNS,"Image Sensing Systems, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISRG,"Intuitive Surgical, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISRL,"Isramco, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISSC,Innovative Solutions & Support Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISTB,ISHARES TR/CORE 1-5 YR USD BD,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ISTR,Investar Holding Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IT,Gartner Inc,USD,New York Stock Exchange,NYSE,America/New_York
ITCB,Itau Corpbanca,USD,New York Stock Exchange,NYSE,America/New_York
ITCI,Intra-Cellular Therapies Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITG,INVT TECY GRP I/SH,USD,New York Stock Exchange,NYSE,America/New_York
ITGR,Integer Holdings Corp,USD,New York Stock Exchange,NYSE,America/New_York
ITI,Iteris Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITIC,Investors Title Company,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITRI,"Itron, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITRM,Iterum Therapeutics PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITRN,Ituran Location and Control Ltd. (US),USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
ITT,ITT Inc,USD,New York Stock Exchange,NYSE,America/New_York
ITUB,Itau Unibanco Holding SA ADR,USD,New York Stock Exchange,NYSE,America/New_York
ITW,Illinois Tool Works Inc.,USD,New York Stock Exchange,NYSE,America/New_York
IUSB,ISHARES TR/CORE TOTAL USD BD MKT ET,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IUSG,iShares Russell 3000 Growth Index,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IUSV,iShares Russell 3000 Value Index,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IVAC,"Intevac, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IVC,Invacare Corporation,USD,New York Stock Exchange,NYSE,America/New_York
IVR,Invesco Mortgage Capital Inc,USD,New York Stock Exchange,NYSE,America/New_York
IVR-A,INVESCO MORT 7.75% SRS A CUM RED PRF,USD,New York Stock Exchange,NYSE,America/New_York
IVR-B,Invesco Mortgage Capital Inc Preferred Shares Series B,USD,New York Stock Exchange,NYSE,America/New_York
IVR-C,Invesco Mortgage Capital Inc Preferred Shares Series C,USD,New York Stock Exchange,NYSE,America/New_York
IVZ,Invesco Ltd.,USD,New York Stock Exchange,NYSE,America/New_York
IX,ORIX Corporation,USD,New York Stock Exchange,NYSE,America/New_York
IXUS,ISHARES TR/CORE MSCI TOTAL INTL STK,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
IZEA,IZEA Worldwide Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JACK,Jack in the Box Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JAG,Jagged Peak Energy Inc,USD,New York Stock Exchange,NYSE,America/New_York
JAGX,Jaguar Health Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JAKK,"JAKKS Pacific, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JASN,Jason Industries Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JAX,J Alexanders Holdings Inc,USD,New York Stock Exchange,NYSE,America/New_York
JAZZ,Jazz Pharmaceuticals PLC,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JBGS,JBG SMITH Properties,USD,New York Stock Exchange,NYSE,America/New_York
JBHT,J B Hunt Transport Services Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JBK,LEHMAN 3.50% ADJUSTABLE CORTS GOLDAN,USD,New York Stock Exchange,NYSE,America/New_York
JBL,Jabil Inc,USD,New York Stock Exchange,NYSE,America/New_York
JBLU,JetBlue Airways Corporation,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JBN,SELECT AST 7% CORTS CL A1 JCPENNY,USD,New York Stock Exchange,NYSE,America/New_York
JBR,SELECT ASSET CALLABLE TR CL A1 CERT,USD,New York Stock Exchange,NYSE,America/New_York
JBSS,"John B. Sanfilippo & Son, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JBT,John Bean Technologies Corp,USD,New York Stock Exchange,NYSE,America/New_York
JCAP,Jernigan Capital Inc,USD,New York Stock Exchange,NYSE,America/New_York
JCAP-B,Jernigan Capital Inc Preferred Shares Series B,USD,New York Stock Exchange,NYSE,America/New_York
JCI,Johnson Controls International PLC,USD,New York Stock Exchange,NYSE,America/New_York
JCOM,J2 Global Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JCP,J C Penney Company Inc,USD,New York Stock Exchange,NYSE,America/New_York
JCS,"Communications Systems, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JCTCF,Jewett-Cameron Trading Company Ltd,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JD,JD.Com Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JE,Just Energy Group Inc,USD,New York Stock Exchange,NYSE,America/New_York
JE-A,JST ENRG GRP SRS A CUM RED PRP PRF,USD,New York Stock Exchange,NYSE,America/New_York
JEC,Jacobs Engineering Group Inc,USD,New York Stock Exchange,NYSE,America/New_York
JEF,Jefferies Financial Group Inc,USD,New York Stock Exchange,NYSE,America/New_York
JELD,Jeld-Wen Holding Inc,USD,New York Stock Exchange,NYSE,America/New_York
JG,Aurora Mobile Ltd - ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JHG,Janus Henderson Group PLC,USD,New York Stock Exchange,NYSE,America/New_York
JHX,James Hardie Industries plc,USD,New York Stock Exchange,NYSE,America/New_York
JILL,J.Jill Inc,USD,New York Stock Exchange,NYSE,America/New_York
JJSF,J & J Snack Foods Corp,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JKHY,"Jack Henry & Associates, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JKI,iShares Morningstar Mid Value Idx,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JKS,"JinkoSolar Holding Co., Ltd.",USD,New York Stock Exchange,NYSE,America/New_York
JLL,Jones Lang LaSalle Inc,USD,New York Stock Exchange,NYSE,America/New_York
JMEI,Jumei International Holding Ltd,USD,New York Stock Exchange,NYSE,America/New_York
JMP,JMP Group LLC,USD,New York Stock Exchange,NYSE,America/New_York
JMPB,JMP GROUP 8.00% SNR NTS,USD,New York Stock Exchange,NYSE,America/New_York
JMPD,JMP GROUP SNR NTS,USD,New York Stock Exchange,NYSE,America/New_York
JMU,JMU Ltd- ADR,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JNCE,Jounce Therapeutics Inc,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JNJ,Johnson & Johnson,USD,New York Stock Exchange,NYSE,America/New_York
JNPR,"Juniper Networks, Inc.",USD,New York Stock Exchange,NYSE,America/New_York
JOBS,"51job, Inc.",USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JOE,St. Joe Co,USD,New York Stock Exchange,NYSE,America/New_York
JOUT,Johnson Outdoors Inc.,USD,NASDAQ Stock Exchange,NASDAQ,America/New_York
JP,Jupai Holdings Ltd,USD,New York Stock Exchange,NYSE,America/New_York
JPM,JPMorgan Chase & Co.,USD,New York Stock Exchange,NYSE,America/New_York
JPM-A,JP DS REP 1/400 SRS P NON CUM PRF,USD,New York Stock Exchange,NYSE,America/New_York
JPM-C,JPMRGN CHS DS REP 1 400TH SRS EE PRF,USD,New York Stock Exchange,NYSE,America/New_York
JPM-D,JPM CHASE DS REP 1/400 SRS DD PRF,USD,New York Stock Exchange,NYSE,America/New_York
